Department,Design,Class,Sub-Class,Item  #,Style  #,Vendor Model  #,Vendor  #,Item Desc,Store,Individual Cost Value,On-hand,Individual Selling Value,Image Dir.,AvgWeight,Create Date,Whole Cost
EARRINGS,LOVE,"""--""",,226038-V,MER01200672-1,MER01200672,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL STUDS EARRINGS ( NO WARRANTY ),VJ-OAK,26,1,119,\226038-S.webp,1,6/28/2025,43.27
FANCY NECK,NOVELLO,TENNIS,20,227172Y,MNC317800158,MNC317800158,MHVR,"10KT""NOVELLO-COLLECTION""  LABGROWN DIAMOND TENNIS NECKLACE",VJ-MOD,4105,1,51995,\227172Y.webp,29,7/18/2025,5908.52
FANCY NECK,LOVE,"""--""",INFINITY,228257S,CO-MPD03301268,CO-MPD03301268,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL INFINITY NECKLACE,VJ-CULVER,48,1,229,\228257S.webp,5.1,8/4/2025,83.27
BB,LOVE,"B SAPPHIRE ",BIRTHSTONE,228239S,MBR10000334-SAP,MBR10000334-SAP,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL B. SAPPHIRE FLOWER BRACELET,VJ-PB,127,1,639,\228239S.webp,7.3,8/3/2025,232.36
LADYS RING,LOVE,"""--""",INITIAL,226122-V,CO-MRF01001013-1,CO-MRF01001013,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED  INITIAL ""N""  RING ( NO WARRANTY )",DBC-GM,27,1,129,\226122S.webp,2.2,6/28/2025,46.91
BP,LOVE,B TOPAZ,BIRTHSTONE,230068V,MHS00034P-BLUETOPAZ-1,MHS00034P-BLUETOPAZ,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 2.25CT BLUE TOPAZ HALO PENDANT (NO WARRANTY),VJ-ONT,77,1,349,\MHVR\MHS00034P-BLUETOPAZ-0.webp,1.35,9/26/2025,126.91
MENS BRCLT,NATURAL,,9,181907Y,MBR12900076-1,MBR12900076,MHVR,14KT JUAN NAME CUSTOM ID BRACELET,DE-SOUTH,13579,1,149499,\181905.webp,84,3/9/2021,16988.52
PENDANT,LINKNLOCK,,,235403S,MPD13001358,MPD13001358,MHVR,SILVER LINKNLOCK NATURAL TREATED BLACK DIAMOND DOG TAG PENDANT,VJ-NORTH,179,1,869,\235403.webp,18,1/12/2026,316
B,LOVE,B TOPAZ,BIRTHSTONE,235391V,MHS010541RF-B.TOPAZ-1,MHS010541RF-B.TOPAZ,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 4.00CT BLUE TOPAZ RING (NO WARRANTY),VJ-PB,85,1,339,\DM 3D MHS010541RF Bule Topaz.webp,4.9,1/10/2026,123.27
B,LOVE,CITRINE,BIRTHSTONE,231488S,MHS00034R-CITRINE,MHS00034R-CITRINE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  2.00CT CITRINE HALO RING,VJ-VIS,46,1,219,\MHVR\MHS00034R-CITRINE-0.webp,2.2,10/19/2025,79.64
MENS BRCLT,NATURAL,,8.5,181898Y,MBR11750075-1,MBR11750075,MHVR,14KT LOPEZ NAME CUSTOM ID BRACELET,VJ-VIS,12494,1,137499,\181898.webp,76.92,3/9/2021,15624.89
FANCY NECK,LOVE,"""--""",,228254S,CO-MPD01501272,CO-MPD01501272,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL PAW PRINT HEART NECKLACE,VJ-ONT,45,1,219,\228254S.webp,5.6,8/4/2025,79.64
EARRINGS,NOVELLO,14KT,JACKET,228225,MER38500336-2,MER38500336,MHVR,"14KT""LABGROWN DIAMOND""  EARRING JACKETS",VJ-VAL,378,1,4199,\196589.webp,2.55,8/3/2025,477.16
EARRINGS,LOVE,,,235628S,MHS05019E,MHS05019E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  HALO STUDS EARRINGS,DE-SOUTH,53,1,289,\227659S.webp,2.8,1/30/2026,105.09
PENDANT,,,INITIAL,181971,MPD03500292,MPD03500292,MHVR,"14KT INITIAL  ""L""  PENDANT",VJ-FRE,225,1,2799,\181971.webp,1.6,10/12/2022,318.07
PENDANT,LOVE,"""--""",,227605S,CO-MPD02501255,CO-MPD02501255,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  MOON HEART PENDANT,VJ-INLND,50,1,249,\227605S.webp,6.35,7/29/2025,90.55
PENDANT,LOVE,"""--""",CROSS,227619S,MPD01501274,MPD01501274,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  CROSS PENDANT,VJ-S.ROSA,37,1,179,\227619S.webp,4.7,7/29/2025,65.09
PENDANT,LOVE,"""--""",,227641S,CO-MPD05001311,CO-MPD05001311,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  SNAKE PENDANT,VJ-ONT,62,1,309,\227641S.webp,6.2,7/29/2025,112.36
FANCY NECK,BELLA OVAN,10KT,INITIAL,227913,MNC025000176,MNC025000176,MHVR,"10KT""BELLA.BY.OVANI""  LABGROWN DIAMOND INITIAL ""T"" NECKLACE",VJ-CHAND,188,1,2499,\227913.webp,2.05,8/1/2025,283.98
PENDANT,LINKNLOCK,,,234375V,MPD15001351-2,MPD15001351,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK VERMEIL PLATED DOG TAG PENDANT,VJ-FRE,241,1,999,\234375S.webp,9.4,3/12/2026,363.27
PENDANT,OVANI,14KT,,175735,MPD05000058,MPD05000058,MHVR,"14KT""OVANI-COLLECTION""  PENDANT",MAIN,342,5,4099,\175735.webp,2.1,10/12/2022,465.80
BE,LOVE,P SAPPHIRE,BIRTHSTONE,229977S,MHS00031E-OPAL,MHS00031E-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT OPAL HALO EARRING,VJ-CULVER,50,1,249,\MHVR\MHS00031E-OPAL-0.webp,1.75,9/25/2025,90.55
LADYS RING,NATURAL,SOL RING,1.50 CARAT,222047,222047,SRBC1.70,MHVR,"14KT""AGI-CERTIFIED"" RBC DIAMOND SOLITAIRE RING",VJ-S.ROSA,1743,1,20995,\222047A.webp,0,4/12/2025,2385.80
MENS BRCLT,NATURAL,,8.5,181502Y,MBR130500063-1,MBR130500063,MHVR,14KT CUSTOM BAGUETTE LINK BRACELET 99900099,DE-SOUTH,9198,1,101499,\181502.webp,45,2/18/2021,11533.98
EARRINGS,LOVE,"""--""",,227136S,MER01200671,MER01200671,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  STUDS EARRINGS,VJ-PB,19,1,99,\227136S.webp,0.8,7/18/2025,36
EARRINGS,LOVE,"""--""",HOOPS,229145S,CO-MER06000696,CO-MER06000696,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HOOPS EARRINGS,VJ-SAL,50,1,289,\229145S.webp,3.6,8/14/2025,105.09
BP,LOVE,RUBY,BIRTHSTONE,230180S,MHS00037P-RUBY,MHS00037P-RUBY,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 0.75CT RUBY HALO PENDANT,VJ-OAK,43,1,309,\MHVR\MHS00037P-RUBY-0.webp,1.1,9/28/2025,112.36
LADYS RING,OVANIFUSIO,18KT,6.5,217896,RDM27947B,RDM27947B,MHVR,"18KT""OVANI-FUSION""  IGI CERT LABGROWN CNTR HALO DIAMOND OVAL BRIDAL RING",MAIN,2421,1,29995,\217896.webp,5.7,10/21/2024,3408.52
B,AANIKA.V,EMERALD,BIRTHSTONE,203712Y,MRF05500758-1,MRF05500758,MHVR,14KTAANIKA.V 1.50CT EMERALD HALO RING,MAIN,415,2,5299,\203712.webp,4.4,6/13/2023,602.16
PENDANT,LOVE,"""--""",,227422V,MNC050000152-1,MNC050000152,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HEART & KEY PENDANT ( NO WARRANTY ),VJ-SERRA,59,1,269,\227422S.webp,3.5,7/27/2025,97.82
LADYS RING,NATURAL,SOL RING,1.00 CARAT,222191,222191,ERBC1.00,MHVR,"14KT""AGI-CERTIFIED"" RBC DIAMOND SOLITAIRE RING",MAIN,1702,1,21995,,2.5,4/12/2025,2499.43
PENDANT,LOVE,"""--""",HEART,227629V,MPD07501281-1,MPD07501281,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL HEART PENDANT ( NO WARRANTY ),VJ-SAL,67,1,309,\227629S.webp,5.25,7/29/2025,112.36
GENTS RING,,UV,,184783R,MRF10000393-1,MRF10000393,MHVR,"10KT""ULTIMATE-VALUE""  SATIN FINISH GENTS RING",VJ-SAL,690,1,7599,\184783.webp,6.5,2/28/2022,863.52
FANCY NECK,LOVE,"""--""",,228292S,CO-MPD00401245,CO-MPD00401245,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL BAR FANCY NECKLACE,VJ-HEND,24,1,129,\228292S.webp,3,8/5/2025,46.91
FANCY NECK,BELLA OVAN,10KT,INITIAL,227917Y,MNC030000178-1,MNC030000178,MHVR,"10KT""BELLA.BY.OVANI""  LABGROWN DIAMOND INITIAL ""K"" NECKLACE",VJ-VAL,199,1,2499,\227917.webp,2.15,8/1/2025,283.98
EARRINGS,LOVE,,FLOWER,235757S,MHS05522E,MHS05522E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL FLOWER STUDS EARRINGS,VJ-VAL,86,1,339,\228783S.webp,3,2/4/2026,123.27
GENTS RING,LINKNLOCK,-,10,234391S,CO-MRF10001094,CO-MRF10001094,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK 2ROW CHANNEL BAND,VJ-LIV,85,1,399,\234391S.webp,8,12/4/2025,145.09
PENDANT,LOVE,"""--""",,227643S,CO-MPD00501313,CO-MPD00501313,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL LIFE OF TREE PENDANT,VJ-SOLANO,45,1,229,\227643S.webp,5.3,7/29/2025,83.27
PENDANT,LINKNLOCK,,CROSS,239712S,PD05004751ARK,PD05004751ARK,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK ILLUSION CROSS PENDANT,DBC-GM,100,1,559,\239712S.webp,7.5,5/26/2026,203.27
PENDANT,,10KT,,196949Y,MPD32000843-1,MPD32000843,MHVR,"10KT NUMBER  ""0""  PENDANT",VJ-PALM,1855,1,20499,\196949.webp,11.5,10/12/2022,2329.43
EARRINGS,LOVE,"""--""",,227154S,MER01000700,MER01000700,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  HEART STUDS EARRINGS,VJ-PB,27,1,159,\227154S.webp,2.95,7/18/2025,57.82
PENDANT,LOVE,"""--""",,229157V,CO-MPD05001266-1,CO-MPD05001266,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED JOURNEY PENDANT (NO WARRANTY),VJ-SAL,63,1,289,\229157V.webp,2,8/14/2025,105.09
LADYS RING,LOVE,BAND,7,226191-S,CO-MRF07501023,CO-MRF07501023,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  LADYS BAND,VJ-INLND,61,1,329,\226191-S.webp,4.1,6/28/2025,119.64
BP,LOVE,CITRINE,BIRTHSTONE,230094S,MHS00035P-CITRINE,MHS00035P-CITRINE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.25CT CITRINE HALO PENDANT,VJ-MOD,33,1,259,\MHVR\MHS00035P-CITRINE-0.webp,0.95,9/26/2025,94.18
MENS BRCLT,LINKNLOCK,,CUBAN,228795S,MBR38000330,MBR38000330,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK CUBAN BRACELET,MAIN,522,2,2089,\228795S.webp,32.2,8/12/2025,759.64
PENDANT,LOVE,"""--""",,227416S,MPD01001269,MPD01001269,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  FLOWER PENDANT,VJ-VIS,32,1,149,\227416S.webp,3.3,7/27/2025,54.18
PENDANT,LINKNLOCK,-,CROSS,234379S,MPD07501341,MPD07501341,MHVR,SILVER NATURAL TREATED BLACK DIAMOND LINKNLOCK BLACK PLATED CROSS PENDANT,VJ-FRE,173,1,489,\234379S.webp,10.35,12/4/2025,177.82
BE,LOVE,EMERALD,BIRTHSTONE,227987V,MER00000673-EME-1,MER00000673,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL RBC EMERALD STUDS EARRINGS (NO WARRANTY),VJ-LONG,25,1,99,\227987S.webp,0.9,8/1/2025,36
PENDANT,LINKNLOCK,-,CROSS,229141V,MPD07501250-1,MPD07501250,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK VERMEIL PLATED CROSS PENDANT (NO WARRANTY),VJ-S.ROSA,243,1,699,\229141S.webp,8.7,8/14/2025,254.18
EARRINGS,NOVELLO,SOL STUDS,5.00 CARAT,228900,ER-LGE+RBC5.00-53,ER-LGE+RBC5.00,MHVR,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND RBC SOLITAIRE STUDS",MAIN,1048,1,18995,,0,8/12/2025,2158.52
PENDANT,LOVE,"""--""",,227422S,MNC050000152,MNC050000152,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HEART & KEY PENDANT,DBC-GM,53,1,269,\227422S.webp,3.5,7/27/2025,97.82
LADYS RING,OVANI,,,182289,MRF15000269,MRF15000269,MHVR,"18KT""OVANI-COLLECTION""  BAND",MAIN,1494,1,16995,\182289Y.webp,8.2,2/17/2022,1931.25
PENDANT,CUSTOM,,,180977R,MPD13300208-3,MPD13300208,MHVR,14KT ALEJANDRA NAME CUSTOM PENDANT,VJ-HEND,1029,1,13995,\180977.webp,6.45,1/22/2021,1590.34
LADYS RING,DIANI,14KT,,188084,MRF10000540-3,MRF10000540,MHVR,"14KT""DIANI-COLLECTION""  CLASSIC SET",VJ-CHAND,402,1,4799,\188084.webp,4,11/30/2021,545.34
PENDANT,NOVELLO,10KT,SPORTS,235205Y,MPD21500925-3,MPD21500925,MHVR,"10KT""LABGROWN DIAMOND"" CUSTOM-ENAMEL ANIMAL SHIELD PENDANT (NO WARRANTY)",DBC-STOCK,1213,1,13499,,11.5,12/24/2025,1533.98
B,LOVE,CITRINE,BIRTHSTONE,235397V,MHS010541RF-CITRINE-1,MHS010541RF-CITRINE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 5.00CT CITRINE RING (NO WARRANTY),DE-SOUTH,96,1,389,\DM 3D MHS010541RF Citrine.webp,5.3,1/10/2026,141.45
EARRINGS,LOVE,"""--""",HOOPS,228235S,MER05000698,MER05000698,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL DOUBLE ROW HOOPS EARRINGS,VJ-VIS,47,1,259,\228235S.webp,3.4,8/3/2025,94.18
LADYS RING,LOVE,"""--""",INITIAL,226218-V,MRF01001005-1,MRF01001005,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED  INITIAL ""F""  RING ( NO WARRANTY )",VJ-BAKER,28,1,129,\226218-S.webp,2.25,6/28/2025,46.91
BP,LOVE,CITRINE,BIRTHSTONE,230064V,MHS00034P-CITRINE-1,MHS00034P-CITRINE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 2.00CT CITRINE HALO PENDANT (NO WARRANTY),VJ-NORTH,74,1,329,\MHVR\MHS00034P-CITRINE-0.webp,1.35,9/26/2025,119.64
BANGLE,LOVE,"""--""",,229155V,MBG10000047-1,MBG10000047,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL DIAMOND BANGLE (NO WARRANTY),VJ-LONG,144,1,649,\229155S.webp,9,8/14/2025,236
MENS BRCLT,LINKNLOCK,-,CUBAN,228799V,MHS00027BR-1,MHS00027BR,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK VERMEIL PLATED CUBAN BRACELET (NO WARRANTY),DE-SOUTH,627,1,2819,\228799.webp,28.75,8/12/2025,1025.09
EARRINGS,NOVELLO,SOL STUDS,6.00 CARAT,237679,ER-LGE+RBC6.00-73,ER-LGE+RBC6.00,MHVR,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND RBC SOLITAIRE STUDS",DBC-STOCK,1232,1,22995,,0,3/24/2026,2613.07
PENDANT,NOVELLO,SOL PNDT,1.00 CARAT,229050,229050,LGE+RBC1.00,MHVR,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND RBC SOLITAIRE PENDANT",VJ-S.ROSA,446,1,6995,,1.5,8/14/2025,794.89
PENDANT,LOVE,,INITIAL,235656S,MPD00801298,MPD00801298,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""H""  PENDANT",VJ-NORTH,34,1,169,\227645S.webp,3.9,1/30/2026,61.45
BE,LOVE,RUBY,BIRTHSTONE,230186V,MHS00037E-RUBY-1,MHS00037E-RUBY,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT RUBY HALO EARRING (NO WARRANTY),VJ-PALM,70,1,319,\MHVR\MHS00037E-RUBY-0.webp,2.55,9/28/2025,116
FANCY NECK,BELLA OVAN,10KT,INITIAL,227935Y,MNC030000170-1,MNC030000170,MHVR,"10KT""BELLA.BY.OVANI""  LABGROWN DIAMOND INITIAL ""N"" NECKLACE",DBC-STOCK,207,1,2499,\227935.webp,2.25,8/1/2025,283.98
FANCY NECK,LINKNLOCK,-,CUBAN,229173V,MHS00026NK-1,MHS00026NK,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK CUBAN NECKLACE,VJ-ROSE,2887,1,9279,\229173S.webp,225,8/14/2025,3374.18
EARRINGS,,14KT,FLOWER,190971Y,MER02500285-1,MER02500285,MHVR,14KT FLOWER EARRINGS,VJ-EAST,210,1,2599,\190971R.webp,2.85,4/4/2023,295.34
PENDANT,,,HAMSA,171020,MPD12000907,MPD12000907,MHVR,14KT HAMSA DIAMOND PENDANT,VJ-OAK,580,1,6499,\171020..webp,4.1,10/17/2022,738.52
B,LOVE,MORGANITE,BIRTHSTONE,230054V,MHS00033R-MORGANITE-1,MHS00033R-MORGANITE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 0.75CT MORGANITE HALO RING (NO WARRANTY),VJ-INLND,51,1,229,\MHVR\MHS00033R-MORGANITE-0.webp,2.15,9/26/2025,83.27
PENDANT,LOVE,"""--""",,227613V,CO-MPD01501253-1,CO-MPD01501253,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL LOVED HEART PENDANT ( NO WARRANTY ),MAIN,50,2,229,\227613S.webp,6.4,7/29/2025,83.27
LADYS RING,LOVE,"""--""",INITIAL,226130-S,MRF01001016,MRF01001016,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""B""  RING",VJ-INLND,21,1,129,\226130-S.webp,2.2,6/28/2025,46.91
BP,OVANI,JADE,BIRTHSTONE,205213Y,MPD18501024-1,MPD18501024,MHVR,"18KT""OVANI-COLLECTION""  TYPE A JADE & EMERALD PENDANT",DBC-STOCK,1800,1,25995,\205213.webp,24.5,7/14/2023,2953.98
FANCY NECK,,10KT,CUBAN,208481Y,MNC420000120-4,MNC420000120,MHVR,10KT SINGLE ROW-MIAMI CUBAN LINK NECKLACE,VJ-OAK,3370,1,37499,\208481.webp,33.6,11/12/2023,4261.25
PENDANT,LOVE,"""--""",,227627S,MPD02501278,MPD02501278,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  DOG TAG CROSS PENDANT,VJ-MOD,51,1,249,\227627S.webp,5.95,7/29/2025,90.55
EARRINGS,LOVE,"""--""",,228023S,MER06000703,MER06000703,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HALO STUD EARRINGS,VJ-VICTOR,44,1,219,\228023S.webp,1.7,8/1/2025,79.64
GENTS RING,,14KT,10,202574,MRF05220755,MRF05220755,MHVR,14KT GENTS BAND,VJ-CHAND,1343,1,14995,\DIA\202574.webp,10.5,4/29/2023,1703.98
B,LOVE,OPAL,BIRTHSTONE,230169V,MHS00036R-OPAL-1,MHS00036R-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 0.75CT OPAL HALO RING (NO WARRANTY),VJ-INLND,40,1,179,\MHVR\MHS00036R-OPAL-1-0.webp,1.85,9/28/2025,65.09
LADYS RING,LOVE,"""--""",INITIAL,227420S,MRF01001014,MRF01001014,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""P""  RING",VJ-ONT,21,1,129,\227420S.webp,2.2,7/27/2025,46.91
GENTS RING,OVANI GENT,18KT,10,201633Y,MRF02500725-1,MRF02500725,MHVR,"18KT""OVANI-COLLECTION"" 5-STONE GENTS BAND",VJ-VAL,2113,1,23499,\DIA\201633.webp,14.1,4/4/2023,2670.34
BE,LOVE,OPAL,BIRTHSTONE,230140V,MHS00036E-OPAL-1,MHS00036E-OPAL,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.50CT OPAL HALO EARRING (NO WARRANTY),VJ-FRE,59,1,269,\MHVR\MHS00036E-OPAL-0.webp,2,9/27/2025,97.82
LADYS BRCL,LOVE,"""--""",INFINITY,228031S,CO-MBR16000345,CO-MBR16000345,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL INFINITY BRACELET,VJ-S.ROSA,138,1,889,\228031S.webp,10.75,8/2/2025,323.27
EARRINGS,LOVE,"""--""",,227979S,CO-MHS00013E,CO-MHS00013E,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HALO STUD EARRINGS,DBC-GM,43,1,219,\227979S.webp,1.9,8/1/2025,79.64
BP,LOVE,PERIDOT,BIRTHSTONE,230220S,MHS00038P-PERIDOT,MHS00038P-PERIDOT,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 0.50CT PERIDOT HALO PENDANT,VJ-VIS,43,1,309,\MHVR\MHS00038P-PERIDOT-0.webp,1.07,9/28/2025,112.36
EARRINGS,,,JACKET,196663Y,MER26500334-1,MER26500334,MHVR,14KT EARRING JACKETS,VJ-CHAND,319,1,3799,\186257.webp,1.9,3/8/2023,431.70
PENDANT,LINKNLOCK,,,234375V,MPD15001351-2,MPD15001351,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK VERMEIL PLATED DOG TAG PENDANT,MAIN,241,2,999,\234375S.webp,9.4,3/12/2026,363.27
PENDANT,LOVE,"""--""",,229157S,CO-MPD05001266,CO-MPD05001266,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL JOURNEY PENDANT,VJ-S.ROSA,42,1,289,\229157V.webp,2,8/14/2025,105.09
BE,LOVE,PERIDOT,BIRTHSTONE,230080V,MHS00034E-PERIDOT-1,MHS00034E-PERIDOT,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 2.25CT PERIDOT HALO EARRING,VJ-MOD,69,1,309,\OTHER\MHS00034E-PERIDOT-0.webp,2.9,9/26/2025,112.36
PENDANT,LOVE,"""--""",,227615S,CO-MPD02001262,CO-MPD02001262,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  ELEPHANT PENDANT,VJ-PB,54,1,269,\227615S.webp,7.1,7/29/2025,97.82
B,LOVE,B TOPAZ,BIRTHSTONE,229913S,MHS00029R-BLUE TOPAZ,MHS00029R-BLUE TOPAZ,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL 1.00CT BLUE TOPAZ HALO RING,VJ-MOD,39,1,189,\MHVR\MHS00029R-BLUE TOPAZ-0.webp,1.75,9/25/2025,68.73
FANCY NECK,LINKNLOCK,-,CUBAN,229153V,MHS00027NK-1,MHS00027NK,MHVR,SILVER LABGROWN DIAMOND LINKNLOCK VERMEIL PLATED CUBAN LINK NECKLACE (NO WARRANTY),VJ-INLND,1988,1,6389,\229153S.webp,160,8/14/2025,2323.27
EARRINGS,LOVE,"""--""",HOOPS,227973S,MER03500683,MER03500683,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HOOPS EARRINGS,VJ-LONG,61,1,339,\227973S.webp,6.4,8/1/2025,123.27
PENDANT,LOVE,"""--""",,227432S,MHS06043P-2,MHS06043P,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  ROUND SOLITIARE PENDANT,VJ-ONT,64,1,309,\227432S.webp,4,7/27/2025,112.36
PENDANT,CUSTOM,,,181071,MPD15000238,MPD15000238,MHVR,14KT CARLOS NAME CUSTOM PENDANT,VJ-LONG,984,1,12995,\181071.webp,6.2,1/22/2021,1476.70
EARRINGS,LOVE,"""--""",,227977S,MER05000670,MER05000670,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HALO STUD EARRINGS,VJ-VAL,46,1,219,\227977S.webp,1.9,8/1/2025,79.64
LADYS BRCL,LOVE,"""--""",7,227975S,MBR50000326,MBR50000326,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL TENNIS BRACELET,DBC-GM,321,1,1599,\227975S.webp,11,8/1/2025,581.45
EARRINGS,LOVE,"""--""",,227148S,CO-MER01500690,CO-MER01500690,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL  MARQUISE COMPOSITE EARRINGS,VJ-SOLANO,23,1,139,\227148S.webp,1.9,7/18/2025,50.55
PENDANT,LOVE,,INITIAL,235630S,MPD00501299,MPD00501299,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL  INITIAL ""J""  PENDANT",VJ-VICTOR,31,1,159,\227442S.webp,3.2,1/30/2026,57.82
FANCY NECK,LOVE,"""--""",,228244S,CO-MHS00014P,CO-MHS00014P,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL OVAL SOLITIARE PENDANT,VJ-INLND,37,1,179,\228244S.webp,2.8,8/4/2025,65.09
PENDANT,CUSTOM,,HEART,181865Y,MPD51000032,MPD51000032,MHVR,14KT TALITHA NAME  HEART CUSTOM PENDANT,VJ-SOLANO,4747,1,52499,\181865Y.webp,29.06,3/9/2021,5965.80
PENDANT,LOVE,"""--""",INITIAL,227965S,MPD00701397-2,MPD00701397,MHVR,"SILVER LABGROWN DIAMOND LOVE-SPELL INITIAL ""V""  PENDANT",VJ-ROSE,39,1,189,\227965V.webp,5.5,8/1/2025,68.73
B,LOVE,SAPPHIRE,BIRTHSTONE,229997V,MHS00031R-SAPPHIRE-1,MHS00031R-SAPPHIRE,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL VERMEIL PLATED 1.00CT SAPPHIRE HALO RING (NO WARRANTY),VJ-LONG,36,1,169,\MHVR\MHS00031R-SAPPHIRE-0.webp,1.6,9/25/2025,61.45
EARRINGS,LOVE,"""--""",HOOPS,228007S,MER05000689,MER05000689,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL HOOPS EARRINGS,VJ-LIV,44,1,239,\228007S.webp,3.1,8/1/2025,86.91
FANCY NECK,LOVE,,FLOWER,235759S,MPD06001312,MPD06001312,MHVR,SILVER LABGROWN DIAMOND LOVE-SPELL FLOWER NECKLACE,VJ-OAK,77,1,309,\229147.webp,4.2,2/4/2026,112.36
LADYS RING,NOVELLO,ETERNAL-VOW,7,223403Y,MRF02000218-9,MRF02000218,MHVR,"10KT""ETERNAL VOW""  LABGROWN DIAMOND PROMISE RING",VJ-PB,152,1,1699,\181461.webp,1.5,5/15/2025,193.07
LADYS RING,OVANI,18KT,7,183320,MRF09500299,MRF09500299,MHVR,"18KT""OVANI-COLLECTION""  ILLUSION HALO SET",VJ-PB,733,1,8999,\183320.webp,7,9/28/2022,1022.61
LADYS BRCL,OVANI,TENNIS,,154744,7C TENNIS BRACELET,7C TENNIS BRACELET,MHVR,"18KT""OVANI-COLLECTION""  TENNIS BRACELET",VJ-DEER,4470,1,49995,\154744.webp,0,12/15/2022,5681.25
